gene,SAMPLE-34e36c5516cf,SAMPLE-44c82afc268c,SAMPLE-a8bec044aa17,SAMPLE-6ccd06c6ddd1,SAMPLE-4f6b1e023ad8,SAMPLE-276cbeb098f2,SAMPLE-4448efe45ca1,SAMPLE-2aeed4d7e011,SAMPLE-7eafced75c25,SAMPLE-739f6ec467bb,SAMPLE-f3cfe912cdff,SAMPLE-74fb0af70a31,SAMPLE-4d1c5c08726c,SAMPLE-663916302d93,SAMPLE-c8c0f7ac8f2a,SAMPLE-d0bb49bf5c6e,SAMPLE-2e57712c96dc,SAMPLE-62848f888710,SAMPLE-a02f46b13fac,SAMPLE-36e66d7e9003,SAMPLE-9ed7ef225bba,SAMPLE-b5831b2ff692,SAMPLE-1ce1550aa5b4,SAMPLE-9d18cb88259f,SAMPLE-a1fb0630d61c,SAMPLE-b5d95f7470f7,SAMPLE-51cc420890bf,SAMPLE-5aaeed39b6bf,SAMPLE-e97ffee20107,SAMPLE-e1f61692c2a8,SAMPLE-c9da99fb6501,SAMPLE-9e9263e0d6c8,SAMPLE-50ae43e7cf66,SAMPLE-be9300d375f6,SAMPLE-1add222420f8,SAMPLE-c37a273288a4,SAMPLE-e0bbdc224d28,SAMPLE-7e470c5e12ac,SAMPLE-00ded03cc72a,SAMPLE-2e394f45066d,SAMPLE-de127774f5a5,SAMPLE-98f27e5b90c3,SAMPLE-58ec13f049ae,SAMPLE-420bca99f765,SAMPLE-efe2c0d21ca6,SAMPLE-f05a158594c2,SAMPLE-65e08fcdf3a3,SAMPLE-b79c70d51e99,SAMPLE-d41b64246d92,SAMPLE-b120dd62e559,SAMPLE-aae2080ecc48,SAMPLE-7b1d059a584e,SAMPLE-8c02f740b6b7,SAMPLE-8c7e8bf9714d,SAMPLE-4920daf4c8fe,SAMPLE-aa5ebf5226f4,SAMPLE-f6ed2a983fc0,SAMPLE-4f73297ec52b,SAMPLE-959e7cfc6fd8,SAMPLE-a8cc45bbfdcf,SAMPLE-6d228fef1362,SAMPLE-38648207b41a,SAMPLE-a284d62cfd19,SAMPLE-0fa86389848f,SAMPLE-f6218aaf4c65,SAMPLE-1242bce71831,SAMPLE-4a23333fec79,SAMPLE-467bb4b64805,SAMPLE-0c618387e951,SAMPLE-41e70e1af49a,SAMPLE-2c2830d5636b,SAMPLE-217fa1a0d999,SAMPLE-92c343e5b04c,SAMPLE-201b5c581ec3,SAMPLE-1e7d90a7a603,SAMPLE-7b8c1aae124b,SAMPLE-b9c0fcb83738,SAMPLE-6fea9e753144,SAMPLE-a64a3dca91ff,SAMPLE-5929812ed347,SAMPLE-2283e2ec2050,SAMPLE-7f45eebeaf9d,SAMPLE-064b4f60ea2a,SAMPLE-ce1233a33142,SAMPLE-768a5cc546d7,SAMPLE-3a24ba34481d,SAMPLE-e592dbb05fb7,SAMPLE-ce45ea7bf1f9,SAMPLE-4b06785be667,SAMPLE-5ad5f56d9b80,SAMPLE-1ff0b77a84f6,SAMPLE-bb11ca8084e4,SAMPLE-35c384cee959,SAMPLE-be05c20f60dc,SAMPLE-038d7db51f2c,SAMPLE-af6b22336187,SAMPLE-2a4c4800d5f7,SAMPLE-9a6babc1e656,SAMPLE-167dba8f5c22,SAMPLE-aa95fa36fc27,SAMPLE-d2188a8eb04d,SAMPLE-791ccc29528b,SAMPLE-c657e0e0ae6b,SAMPLE-5693e2190e6d,SAMPLE-dc8313b3755a,SAMPLE-546ca67eee36,SAMPLE-2024c90af2e2,SAMPLE-75bd2485cb7e,SAMPLE-16f91df689e2,SAMPLE-c521ac798e63,SAMPLE-d2ddd6dbeb4b,SAMPLE-dcb869c2667b,SAMPLE-586259880b46,SAMPLE-2e6e5201845b,SAMPLE-8ad57e1cad96,SAMPLE-6264e2c7b7df,SAMPLE-368da08f22a7,SAMPLE-675f32ee3b10,SAMPLE-25e2f28f6a9b,SAMPLE-c86111b52366,SAMPLE-922d97d6f8e7,SAMPLE-809c3b5042d2,SAMPLE-bb69efa665ce,SAMPLE-5d8fb006c9dc,SAMPLE-a0187b676819,SAMPLE-b80d019c9afa,SAMPLE-b8ba6493b19e,SAMPLE-d9860bb0aedf,SAMPLE-ad398afe4f7e,SAMPLE-500ff0a2dd4e,SAMPLE-c7d3b88e9dff,SAMPLE-b1ec5c332138,SAMPLE-7a30004509bf,SAMPLE-ea5e65c1e14a,SAMPLE-add7669aff97,SAMPLE-fb7a81435665,SAMPLE-7214337a3017,SAMPLE-766a5afd75b0,SAMPLE-511ed443d20b,SAMPLE-88dc3e3cd88e,SAMPLE-c83a0376f0bc,SAMPLE-a0ee035d153f,SAMPLE-572f429977e0,SAMPLE-c7b2a0252418,SAMPLE-890bc0ed3104,SAMPLE-65a477fd7268,SAMPLE-8a3a11659c89,SAMPLE-7fc554d56872,SAMPLE-c0b02aefc1cf,SAMPLE-c5f2dbcb899f,SAMPLE-04066bea96c9,SAMPLE-2b53e0f698c2,SAMPLE-6e90eb401997,SAMPLE-61ba07558906,SAMPLE-c0caa1416998,SAMPLE-1c2d52a2e25b,SAMPLE-271ebbdea32a,SAMPLE-9f9d0e1da7ce,SAMPLE-eb0727d6a2c9,SAMPLE-a83552a0bd26,SAMPLE-a3ca8ed856be,SAMPLE-3ec4ff388069,SAMPLE-96a1e58eaee0,SAMPLE-49b40df33277,SAMPLE-2869fcd5bcc5,SAMPLE-3f163caeb8af,SAMPLE-ba842a048d02,SAMPLE-1522e4f078d8,SAMPLE-1241a035d01e,SAMPLE-68ef6a02f2db,SAMPLE-79b1fa69a8b8,SAMPLE-9fbb76fe88e3,SAMPLE-674f31d72035,SAMPLE-7319c0e0827d,SAMPLE-1fb7aa90c731,SAMPLE-8948cba6d443,SAMPLE-c7c6b1d91b1c,SAMPLE-1d8e26709597,SAMPLE-fdecd9000cbd,SAMPLE-0c16eb24aa00,SAMPLE-d3dfb4bcc2a3,SAMPLE-43b78a7a84ae,SAMPLE-14e17a8c33b9,SAMPLE-e95813c8875d,SAMPLE-7227de265c04,SAMPLE-abeaa726221b,SAMPLE-b85ea46acb19,SAMPLE-3ffeb6c5a90e,SAMPLE-25cfac977d33,SAMPLE-6195a959e01c,SAMPLE-1e2b78abd9c1,SAMPLE-b4ecd54f77f9,SAMPLE-267e92a7d981,SAMPLE-2dee1fa5a8a4,SAMPLE-25bbeac4d27f,SAMPLE-61701330a44d,SAMPLE-b31d4091e130,SAMPLE-673d301c6984,SAMPLE-1111d0d92f79,SAMPLE-0f43fac651f4,SAMPLE-3f591717725d,SAMPLE-ea42e2269caf,SAMPLE-ba06d2e7bb29,SAMPLE-7a79e6136d04,SAMPLE-da2fc950e472,SAMPLE-fd3470600d04,SAMPLE-3c4822751424,SAMPLE-48bbb6280b6e,SAMPLE-f51d8d7c7e17,SAMPLE-36ebcec8d9da,SAMPLE-359db6d1e092,SAMPLE-788e3633ff9f,SAMPLE-30321e556f9b,SAMPLE-b2f07de6cf4d,SAMPLE-0d51e2a65ae7,SAMPLE-ad462ab7034d,SAMPLE-8f4e1be99a21,SAMPLE-f87d2ace0688,SAMPLE-26bec8e6a9ae,SAMPLE-d24611df8137,SAMPLE-411c48a829bf,SAMPLE-c223cd6e423c,SAMPLE-fffc17e55bc0,SAMPLE-7ba3bcd77f6a,SAMPLE-d5c37414562c,SAMPLE-7781657a953e,SAMPLE-b3731d868b69,SAMPLE-e91decd6dd89,SAMPLE-0fe173ef5249,SAMPLE-0baa1ce1bf5a,SAMPLE-9577b19bfc01,SAMPLE-ed86bc6d2f29,SAMPLE-a0fc0d0a6a0f,SAMPLE-a268075d21c5,SAMPLE-82bd96863dff,SAMPLE-c3d07227a465,SAMPLE-cfdbb017e1f0,SAMPLE-c93ff3ec4e88,SAMPLE-c91402877bfd,SAMPLE-bab583c10f2b,SAMPLE-1b6e7cab5999,SAMPLE-807ec64d7e48,SAMPLE-d8337969e29e,SAMPLE-5dee8685b36f,SAMPLE-93fdee8840da,SAMPLE-ccc597e1ab3f,SAMPLE-f7c5607bab9a,SAMPLE-7f5b49c68dfe,SAMPLE-a049983ce924,SAMPLE-6dac07e6fdcf,SAMPLE-97aee14b90ae,SAMPLE-2065c5881042,SAMPLE-e3815d7db488,SAMPLE-abf953cac69a,SAMPLE-f75e6733d1e6,SAMPLE-bdd278392815,SAMPLE-f8de5e8e7479,SAMPLE-62756ba04c9a,SAMPLE-28bd16aa5a7a,SAMPLE-df7a93257b67,SAMPLE-7bd449ae436b,SAMPLE-2ce22f3bcd3a,SAMPLE-8893981ae507,SAMPLE-faf546a0e756,SAMPLE-ce22665cf7a6,SAMPLE-bd8d33c8ce51,SAMPLE-8ab283b0f4cc,SAMPLE-e19272dc7416,SAMPLE-f19439e89801,SAMPLE-e32c2d023319,SAMPLE-74d6bd0f6236
A1BG,2.2470744373872,2.99008981227658,1.96150849884943,2.3649630836179,2.48510353094148,1.5442819082379,1.91156733599763,2.64937844821453,2.82167828052038,2.14146247807825,2.89313579482172,2.09321025935819,0.794342090451675,1.94313496535097,1.03304055944997,1.30528575074005,3.16356253564055,2.0439383965741,1.48099709994983,1.0203043729983,2.10972098143823,0.375409642802593,1.66396350372618,2.98103843687836,1.48121933852522,1.55673769290588,1.95122943205745,1.87608216888386,2.35617822903254,1.96345711421623,2.55516005605643,6.56153067461592,5.64778096849156,2.56281487744955,3.29124851002977,1.96371425289026,2.20973295209483,2.90635070390893,0.698195156076573,2.87434792986198,1.8349748215975,2.01620571847463,2.34954296954135,1.42562875374292,2.45329458766262,1.78873894885084,1.19918000549962,3.01858215212528,1.20178405544847,1.2235443548312,2.42499583950168,1.12002187496764,2.27434337208268,1.59779624727682,1.22354793786227,3.79455057793138,1.42641524010908,4.37884630426322,2.55976987720375,2.09440528447989,1.89914157707493,2.89587510437959,2.39852422022958,2.34170509335605,3.19023656085426,2.49392011116823,2.93532590603952,2.49458678357599,2.61079437612448,2.85499288573055,2.37047743661228,6.92775643338071,2.49460648581067,2.61007251358671,2.42349383143759,3.3411263873428,2.24663645957385,0.682357635099176,1.80744673244765,3.30600655128555,0.204185868399089,3.03901694870264,2.42839302970412,2.40930742645407,2.76657461084092,2.82764357297483,3.29169524088474,4.37849122757504,1.84153197666771,2.13292080041563,2.22552716208884,2.19438181368956,1.29369183082291,8.15375891857669,1.72913287317561,3.05445072349591,1.64452518185162,2.21215920709581,2.39855724232323,2.89319765904183,1.63363249862834,3.22363033094735,2.78889047509387,1.42144237537384,2.26381850038241,1.88301662941043,2.54775593807035,2.61411829680322,3.13931479880176,2.11393676082363,1.17225200748247,2.47081290803414,1.85056974028251,2.32064054687532,1.32560010899266,2.53488537580773,1.6299088468552,2.48658417662267,1.51406917985918,2.76908937748253,2.35100304518443,2.88966329877778,0.438121657302148,1.03001886319833,2.69025406208972,2.75157115561281,2.47527187403262,1.9593865806459,2.41600127050195,1.62625909390104,2.13232476538416,2.61492301802141,2.65900517073304,1.90681655955141,3.11490328527856,2.21768713827178,2.18459809902227,2.26748143580227,2.9780144460927,1.48483019141037,2.47220916694019,2.43301486153786,2.3046256619201,1.23458858738442,1.95432892139864,1.48134906308402,3.09576069819344,1.5787624748765,2.61622005824404,2.06690022764633,1.25878205970775,2.34055975242507,1.95101279949754,1.77335844302659,2.38316572389923,2.27679463313332,2.47342858162125,1.76355026849393,2.62087470952444,1.14860349844479,0.971138653536104,0.837612494448802,2.43059763874187,1.84029515392566,1.3921147917604,2.36524813212668,1.78554818914639,1.34540606973583,1.60523471328785,1.88859791454938,2.05443091052211,3.09805968445738,1.9122954547152,1.13123258063826,0.265793884138438,4.02938327212179,2.76595723254718,0.737209241258733,2.96479023660258,2.69766055594749,2.84789619637955,2.78297341621982,1.09428937284231,1.84347347650541,2.1034481177692,2.79746544504443,2.12250426048468,0.721886347353277,0.264785132890227,2.11492014743594,2.31876385285735,2.21057629137957,2.69347224764563,2.44821866563316,1.72121609032475,2.07299687409311,2.36014929922231,2.33309355803277,2.42949205203174,2.0233638632826,1.9036668715346,2.94098463900734,1.33285611316337,1.85753427999016,2.55772514106569,1.49702075332977,3.76387993944199,2.18763122563467,2.50507109397418,0,1.38969927570742,2.4567969249698,2.77118964530407,2.27966576986708,2.5529531724104,2.94243911876849,2.66727481220059,1.21711934575281,1.68024441490146,1.93517611190716,3.39551649223955,1.91653563223112,3.15381138352757,2.40305913094493,0.375665890389737,1.77462160426809,2.58660188908158,2.26501916209352,2.2252064263366,2.29123141975707,2.77625623644499,4.477558367682,2.48348114752506,2.98031607147722,2.05243581843627,1.90845480322269,1.03647393366133,1.65111786150744,2.8776210530157,1.21033119545514,2.72583573459508,2.45871003677594,3.38282531017599,2.40205317291943,2.10788886433509,1.13419654473565,2.08577126165199,0,1.8594701625133,0.924228883508407,2.16053395818194,2.57978645980192,1.24905573986091,2.24234079441828,2.09438503778301,1.69382970046016,1.43723943884411,1.43332235250308,0,2.06318439566413,1.60520394469011,1.25649872795163,3.34734990620489,1.06818348850092,0.776538529590801,0.869374548753462,2.14612573903596,1.52209347284912,2.574877813824,2.12606592682953,0.145879717680604
A1CF,0,0,0,0,0,0.0215631304403904,0,0.0339714984814825,0.0371944560503331,2.02259151636322,0,0,0.0315584641632367,0,0.0299961050190496,0,0,0,0,0,0,0,0,0,0.127654857833469,0.202128313021325,0.0609820084051734,0,0,0,0,5.93728086994451,6.25229733454812,0.0733798750266394,0.072089428890445,0,0,3.74677498731787,0.0456379437118005,0,0,0.0772840234111461,0.0320071097730021,0.0433076318428291,1.96496815248474,0,0,0,0,0,0.0296763908590128,0.0430575661363875,0,0,0.11160406618525,0,3.01950219053477,4.98943416778564,0,0,0.150076247456277,1.7666190459788,1.04562873645345,0.0250395176309345,0,0,1.79973888132491,0,0,0,0.0276175527920379,6.1248514854175,2.7092563506828,0,0,0,0,0,2.68615260978098,0,0.0391028214532305,0.0291129792938567,0,0,0,0.50986505311448,3.16940174724996,2.79246079520751,0.0931624466444024,0,0.0646396330373745,0.301823611231737,0.0530738055036771,7.91524641734637,0,0.0426630295051793,0,0.058026218582132,0.0314813521552201,0,0.0762706219176408,0,0,0,1.0635044704014,0.0445258668516442,0,0,0,0.0357139877566186,0.476440062661731,0.0334536594590552,0,0,0,0,0,0,0,0,0,0.0221151679440071,0,0,0.0379292181832195,0,0.070320604254461,0,0,0,0,0.0653179435215441,0.0566215403247928,0,0.180347663807233,0,0,0,0,0.0385616111793332,0,0,0.0946638802432229,0,0,0,0.239003134654912,0.0233584769598477,0,0,0,0,0,0,0,2.14689911476096,0,0,0,0,0.035332934243176,0,0,0.0185703297513401,1.98435840621315,0.0233445009310952,2.90684172885057,0,0.0277571040199013,0.0408650754804771,0,0,0,0.182000554162448,2.13745294120758,0,0,0,0,0,0,0,6.01193886151712,0,5.86364872055728,0.0373608763186641,0.0279391580026378,0,0,0.0549778958673409,0.119693453079556,0.0184311449943354,0.0313404287736923,0,0.0586794663512192,0,0.192904209517444,0.0346789794838284,0,0.0292990130797268,0,0.288890609011588,0,0,0,0.0518536403845254,0,0.0752510506234358,0,0,0,0,0.0607082679028006,0.0971740327071693,0.0233149124535461,0.04699083683922,3.53632732130656,0.0633502917462282,0,0.0316636368174748,2.8599762969167,0,0.264325427565081,0.0751302638350338,0,2.14658569489729,0.170777962112636,0,0,0,0,3.9839495973486,4.84462642306791,0,0,0,0,0,0,0.030809659487045,0,0,1.97011581077839,0,0,0,0,0,0.150072972186576,0,0,0,0,0,0,0.0520258141088809,0,0,0,0,0,0,0,0.035307691055955,0,0,0.260795699972384,0,0,0,0.054441832746453
A2M,8.27500905423709,8.45576340329242,7.16158150463128,7.40292225918339,7.67801891823808,8.31138790175057,6.78770868815595,7.24008064548902,7.57071882834796,6.61928668753674,7.29712283256265,5.77054591957235,7.45246470087945,7.21198470643681,8.56933950242845,6.27814267439425,7.41091133988309,9.24683501036144,5.54550516403435,5.71347667041457,8.11798688653701,6.75597109817672,3.35785137429451,7.1326201150476,7.17314525078093,6.97894303113906,7.15051216584033,5.56692592133907,7.64725626684996,8.00891990716713,8.27756280979769,8.78253213781709,8.25814492557337,7.20230923469027,4.95355874693347,8.0914484775366,7.1583430841106,7.70154033012989,2.56068087526406,8.00627690182923,7.77136637911871,8.77770301767846,7.94052517792967,7.99331107159922,5.58519832545498,8.06783326176054,8.66278172504462,6.30302553254046,8.12569749833024,7.58600139648387,7.28872279003177,8.36435879166003,7.33827410466231,8.54208065897561,8.05192541016205,6.01938586551711,8.0328937311153,8.40541730097043,4.04761041754277,8.97248611955987,8.30314310828333,8.48562804053521,6.75734342637428,8.04770875753089,8.24970996112542,5.8005318534679,5.85510567596367,8.90130301558972,6.33638107880748,6.78361536144112,6.456785190956,8.6561126264966,5.62106533471967,1.71167278050552,8.02384490438434,6.67871326750971,8.38919961513671,7.34351634720979,9.77593548056113,8.15648755443181,4.94392938860047,7.09231184731714,4.38605195802866,9.24321714199337,8.24661529712404,8.00831779367939,5.35822818433765,6.71076257726645,7.29060803913416,7.53596664701108,7.84441439625667,7.26721827097514,4.32327844637032,8.70428453091417,4.85946731639645,6.9764996855292,6.38794381828649,8.74364807710205,7.24980942844726,4.32391350164037,8.16669836773122,7.18299112090917,5.44417593351261,9.32569459489422,6.05106029594209,5.24659344808143,5.7896037103166,7.97110103072692,5.95525201300144,6.68183606398952,7.99609007681035,8.52995352358112,6.95749898980933,7.78253492483097,7.80900028884678,8.23050842139979,7.55662868432511,7.30795425011028,9.07843181397621,5.2047413862154,7.45551094215589,7.37585689705219,6.36169151544454,6.95887573820315,7.70512659382129,7.22747719846827,7.24584349347544,8.38896781530693,6.84013672612567,8.60724143172611,7.84570112455443,7.94463139939184,6.867755063287,7.41861751294631,7.12265552586252,6.93700848021641,7.55511818916494,6.96230467993569,7.95578145738966,6.71160168343943,7.33536917618454,8.47198367403042,7.79217516761673,8.23440048235408,7.5446898343346,7.5200366119374,7.65689237889473,8.32066079468515,7.3441624015672,6.69095615647703,6.90716107896289,6.88756248391236,7.38542325000713,4.03828502266712,8.22272306320746,6.04812317560588,6.8616152496861,5.10893121888606,7.43812049358858,6.58764424572834,2.14211713347893,5.42762343158825,6.77412733745385,7.99872900760144,7.48353810020177,6.82379289296756,8.55268979720923,7.98729183363166,7.25466281875145,6.71802714744133,7.03169201834807,7.03342430228339,4.94039690913483,7.9227079563072,5.90617618912327,6.16319698526709,7.07905965950517,8.13791394939419,6.82084737416136,6.73051403067737,5.45752947641547,6.99821989040896,8.33768923479076,7.98294735245852,8.8897065633563,7.32384033468656,9.22719130000148,5.68958698338828,5.77000854104907,7.9921417070162,7.1924625301062,8.27696197110469,7.10618192028564,9.69889228204353,6.825365036835,7.08755148001271,4.56502848874801,5.13633267838153,6.73966149034837,6.97902922551155,7.84847029526719,7.56570335405946,3.51948960608415,7.21538918576856,2.19450962873676,5.13140726429382,7.35132818062354,5.98541040230074,7.40970881400466,4.67063112569542,9.32619258500644,6.99786657469103,7.43256212207939,7.93002461641395,8.83714770662055,8.27204608561642,7.23369152507237,7.58145406052246,6.88660320496034,8.29735594418461,6.62701744474931,3.53233028837381,3.04238844995649,8.46208169914458,7.15350135513887,7.54677173169623,4.26632091946156,8.52264698411861,7.49840862438819,7.30721585743331,6.85112039981749,6.92920475874574,8.93062343543566,7.94856311181267,7.19276033218509,7.34694103015965,4.10587753810807,8.97750166486388,6.7814503979378,8.34780888436529,7.03610148218305,7.41428160714878,6.98960957220038,7.28520788701097,8.24116330888005,7.54244951334139,7.38166329631205,6.07492290266677,3.11962469820457,6.54262771411911,7.52169938111728,6.22107516287682,7.99980124487479,6.29130628218237,7.99842868228165,8.42612671851166,8.31425758860535,7.66947750498913,4.74146423844051,8.18030181271069,7.57226681234809,8.76823794553044,5.99091029537026,7.72748384187396,6.53221895521781,4.09881829160977,7.9568602814691,7.88271956235777,8.93270010756531,8.73617802388146,4.78616467699647
A2ML1,0.0598033262309719,0.0761943607117515,0.194774984875664,0,0.385356981819692,0.0741036190302126,0.0561766200686242,1.90768021547072,0.296927063909624,0.0493647972817772,0.0437716713747098,0.198617882410803,0.301260529486969,1.06166649170749,0.102368853114223,0.283501837040338,0.422451618891467,0.474217807144354,0.120564577504712,1.13967082620956,0,0.129603508679908,0.0570656369847911,0.574880118104663,0,0,0,0.0981320237057775,5.07686483637925,0,0,0,0,0.630304518340934,0.489039746106583,0,0.184613131421502,0,0,0.0656763006732455,0.956237937216001,1.31772542420709,0.305163503369147,0,0.240628562327532,0,0,3.65064688043447,0,0.217116487615508,0.149408040198517,0,0.133690744585682,0.279366059377021,0.129396605002886,0.796489253162575,0,0,0,0,0,0.133601478434794,0,0,0,0.315222808074128,0,0.0822145878785902,0,0.950201538590293,0.139432398576285,0.0432775499871614,0,0,0.0918430832572158,2.06867717370515,0,0.106352319671519,0,0.044870655251672,0,0.0505698481243285,0.107027054870441,0.214672768316169,0.0344348277244009,0.0421890020881083,0,0.052487718716499,0.0818429561248382,0,0,1.5806007625917,0.177801705202097,0.146329012065022,0,0,0.0727651175025081,0,0.88703553375392,0,2.091516994558,0.274247854045265,0,0,0.0586192925731966,0.887707075792993,0,5.94489133979452,0.300519835693449,3.12431400872079,0,0.798246088338218,1.13135422779486,0.177238619929401,0.282787576543945,0,0,0.146069005195305,0.935935001416943,0,0.216797018122884,0,0,0,0,0.264844098625936,0,0.601917442834574,0,6.41230129385823,0.850164702635363,0.0573145793308375,0.189159843567578,0.24022173709352,0.0657186357804529,2.30261289855665,1.23003213613167,0.380299874995525,0.139058888688181,0,0,0.136714584439013,0,0.25119643907707,0.155318772054684,0.141493871405606,1.81661727147501,2.47779657978333,0,0.828633172700866,0,0.0445414293628841,0.183936310811674,0.0845858637256002,0,0.112483160573669,0.641581326675266,0,0.0513053952279126,0,0,0.20861089940214,0,1.3457971244804,0.150688321716129,0,0,0.20157671440231,0.385119638500783,0,0.169508057181796,2.23367520571146,0.265108629394422,0.304866163438781,0.173708924550544,0,0.636670701974176,0.0980263107418309,0.149861717263305,0.0628102901149494,0,0.192963491789636,0.257980024128448,1.07563255299952,0,0,1.70426350118513,0.442939725957638,2.30746147508838,6.07133229635632,0.381584459542192,0.0635060635252631,0,0,0.0514750613872878,1.69229801422527,0.187884436827279,0.11789883779021,0,0,1.20199439951795,0,0,0.90404154800706,0,0,0.0522080052796068,2.66475344490366,0.125060961387286,0,0,0,0,0.112754749397806,2.34402424783226,0,0.0462137240126427,1.34765730017732,0.384117432148833,0.626367805227192,0.680194567628729,0,0,0,0.0877487490889162,0.0601090577362866,0.0620996270704836,0.311236384217559,0,0,0,0,0,0.111995220452821,0,1.09495584700918,0,0.27952781709747,0,0.105075270301856,0.0558404179764823,0,0.346132360959674,0,0.335422888111721,0.0535160862854716,0,0,0.400264349653916,0,0,0.206151801949415,0,0.325257576258275,1.76204747693555,0.132763196425474,2.23139711833337,0.39368343177277,0.641420054245367,0,0.147504710796291,1.91370023010302,0.198600828908777,0,0,2.69855521659402,0.282997902707841,0.597517034599481,5.60530184593501,0.639210472171354,0
A3GALT2,0.536592229207432,0,1.19046293594634,1.16854785016224,0,0.356747795330021,0.883909099611065,0.529950365794081,0,0.637679291196969,0.988250480528886,0.477990425440821,0.270232446091875,0.48453546282122,0.257852136889317,0,0.930078101466323,0,0.549834073016573,0,0,0,0.280663399079752,0,0.281480918378983,0.552831499472112,0.487661506322516,0.247707967205829,0.247856508260176,0,0.282203421880067,0.363492593668566,0.791049726707993,0.313845414361115,0.308751325305512,1.01236272693311,0.195749991783182,0.483050059935534,0.201239606489869,0.580920190678138,0,0,0,1.940560939541,0.254856999698065,0,0.313141389583564,0.254429430400576,1.57036848899033,0,0.25530720046076,0,1.19661526624084,0.191756932419477,0.999206739431718,0.270736445649133,0,0.256955234014854,1.22230899384001,0,0,0.755820700634183,0.473797336438951,0.407252136338336,0.241735635741116,1.20150487573386,2.13961938902154,0.391906218275238,2.08869581487238,0.653032200640671,0.238824020673738,0.721010923883481,0.323910335581018,0.329444797552873,0.765292962184197,0,1.59772666277101,0,0,0.418230940372058,0,0.650426348002757,0,0.279161751473492,0,0.211569736070703,0.570717236249261,0,0.950113022155907,0,0,0,0.431946083756615,0,0,1.08288546117988,0,0,0,0.476288330387807,0.419136577176566,0.531809607307072,0.343595650966411,0.912996208575883,0,0.196584078965452,0.226490152832646,0.61156397397632,0.865336263456899,0.951483832912727,0,1.76709969703427,0.314687248130272,0.946860404134308,1.10605931974154,0,0.401170765664219,0.648117914195549,0,0.33871464151116,0,0.655852196577837,0,0,2.23941731084746,0.280370335894848,0.551168633060252,0,1.01000716664416,1.7840728342086,0.963058309975857,1.05557366902981,0.457169447015524,0.254428174542647,0,0.656479062469841,0,0.297879988899509,0,0.589438045686921,0,1.04132319754915,0,0.814953258217388,0.931689070567117,0,0.970140434829751,0,1.75503649242048,0,1.54517646153844,1.11652307849127,0.974538910257629,0.716148105807667,0.503383311933183,0.517622625037082,0.511807519397623,0.560083734906259,0.824363901238806,0.495397087047047,1.62222382375935,0.221087756715353,0.830305153103931,0,0.665402519359205,0.204077870229708,1.17239858463829,0.262476649265242,0.445618372441123,0,0.734301916243743,1.95402577392465,0.778884609982867,0,1.89692801165311,0,0.295282963042689,0.458614201284816,0.256055068051476,0,0.396409206048579,0.816977575790171,0,0,0.760261638571322,1.30230511061304,0,0.629015765748657,0,0,0,0.442855664463035,0.690363505384193,0.839798653931947,0.255001742614514,1.5309471583913,0.199205350139274,0.930904115254173,0.520437435212351,0.46697268843834,0.547444206149898,0,0,0.527744230367942,0,0,0.477449777656815,1.31976731821019,0.401979884751345,0.231709022938966,0,1.74224404745906,1.13814607595585,0.282545105902013,0.684390273455314,0.20688790493501,1.14587662291184,0,0.549834657928901,1.16361290332405,0,0.737547606905456,0.643290770586657,0.32073376362349,0.415523031395539,2.58058728556245,0,1.0481901587923,1.13590085322141,1.43279424638393,0,0.245594660953722,0,0.717624977874916,0,0.682285622454492,0.437117438362887,0.463955356596302,0.274487945067705,0,0.505998042807971,0.233949417355978,0,2.09727322815684,0,0.264411816448574,0,0,0.422640691963924,1.3282812220016,0.572271128659023,0.268310286465372,1.53418811605059,0.742444923711443,0.229014206079605,0.227762484275271,0,0,0,0.290389563433561,0,0.553525302196791,1.74699925601661,2.08095486314346,0.782513520597997,0,0,0.506058207103767,0,0,0
